"fecha_hora","panel","bateria","cargas"
2026-05-03 17:00:54.389,2.29,3.24,3.24
2026-05-03 17:00:56.495,2.29,3.24,3.24
2026-05-03 17:00:58.453,2.29,3.24,3.24
2026-05-03 17:01:00.465,2.29,3.24,3.24
2026-05-03 17:01:02.528,2.29,3.24,3.24
2026-05-03 17:01:04.507,2.29,3.24,3.24
2026-05-03 17:01:06.523,2.29,3.24,3.24
2026-05-03 17:01:08.554,2.29,3.24,3.24
2026-05-03 17:01:10.577,2.29,3.24,3.24
2026-05-03 17:01:12.59,2.28,3.24,3.24
2026-05-03 17:01:14.615,2.28,3.24,3.24
2026-05-03 17:01:16.65,2.28,3.24,3.24
2026-05-03 17:01:18.669,2.28,3.24,3.24
2026-05-03 17:01:22.919,2.28,3.24,3.24
2026-05-03 17:01:22.919,2.28,3.24,3.24
2026-05-03 17:01:24.749,2.28,3.24,3.24
2026-05-03 17:01:26.759,2.28,3.24,3.24
2026-05-03 17:01:28.851,2.28,3.23,3.23
2026-05-03 17:01:30.825,2.28,3.24,3.24
2026-05-03 17:01:33.04,2.28,3.24,3.24
2026-05-03 17:01:34.855,2.27,3.24,3.24
2026-05-03 17:01:36.875,2.27,3.24,3.24
2026-05-03 17:01:38.9,2.27,3.24,3.24
2026-05-03 17:01:40.923,2.27,3.24,3.24
2026-05-03 17:01:42.94,2.27,3.24,3.24
2026-05-03 17:01:44.99,2.27,3.24,3.24
2026-05-03 17:01:46.992,2.27,3.24,3.24
2026-05-03 17:01:49.012,2.27,3.24,3.24
2026-05-03 17:01:51.043,2.27,3.24,3.24
2026-05-03 17:01:53.063,2.27,3.24,3.24
2026-05-03 17:01:55.112,2.27,3.24,3.24
2026-05-03 17:01:57.244,2.27,3.24,3.24
2026-05-03 17:01:59.167,2.27,3.24,3.24
2026-05-03 17:02:01.18,2.27,3.24,3.24
2026-05-03 17:02:03.272,2.27,3.24,3.24
2026-05-03 17:02:05.232,2.27,3.24,3.24
2026-05-03 17:02:07.228,2.27,3.24,3.24
2026-05-03 17:02:09.261,2.27,3.24,3.24
2026-05-03 17:02:11.302,2.27,3.24,3.24
2026-05-03 17:02:13.318,2.27,3.24,3.24
2026-05-03 17:02:15.317,2.27,3.24,3.24
2026-05-03 17:02:17.331,2.27,3.24,3.24
2026-05-03 17:02:19.362,2.27,3.24,3.24
2026-05-03 17:02:21.383,2.27,3.24,3.24
2026-05-03 17:02:23.413,2.27,3.24,3.24
2026-05-03 17:02:25.427,2.27,3.24,3.24
2026-05-03 17:02:27.443,2.27,3.24,3.24
2026-05-03 17:02:29.475,2.27,3.24,3.24
2026-05-03 17:02:31.499,2.27,3.24,3.24
2026-05-03 17:02:33.514,2.27,3.24,3.24
2026-05-03 17:02:35.558,2.27,3.24,3.24
2026-05-03 17:02:37.569,2.27,3.24,3.24
2026-05-03 17:02:39.6,2.27,3.24,3.24
2026-05-03 17:02:41.634,2.27,3.24,3.24
2026-05-03 17:02:43.662,2.27,3.24,3.24
2026-05-03 17:02:45.668,2.27,3.24,3.24
2026-05-03 17:02:47.701,2.27,3.24,3.24
2026-05-03 17:02:49.732,2.27,3.24,3.24
2026-05-03 17:02:51.812,2.26,3.24,3.24
2026-05-03 17:02:53.814,2.27,3.24,3.24
2026-05-03 17:02:55.774,2.27,3.24,3.24
2026-05-03 17:02:57.802,2.27,3.24,3.24
2026-05-03 17:02:59.817,2.27,3.24,3.24
2026-05-03 17:03:01.863,2.26,3.24,3.24
2026-05-03 17:03:03.89,2.26,3.24,3.24
2026-05-03 17:03:05.884,2.26,3.24,3.24
2026-05-03 17:03:07.905,2.26,3.24,3.24
2026-05-03 17:03:10.066,2.26,3.24,3.24
2026-05-03 17:03:12.002,2.26,3.24,3.24
2026-05-03 17:03:13.983,2.26,3.24,3.24
2026-05-03 17:03:16.001,2.26,3.24,3.24
2026-05-03 17:03:18.038,2.26,3.24,3.24
2026-05-03 17:03:20.157,2.26,3.24,3.24
2026-05-03 17:03:22.179,2.26,3.24,3.24
2026-05-03 17:03:24.159,2.26,3.24,3.24
2026-05-03 17:03:26.163,2.26,3.24,3.24
2026-05-03 17:03:28.162,2.26,3.24,3.24
2026-05-03 17:03:30.181,2.25,3.23,3.23
2026-05-03 17:03:32.245,2.25,3.24,3.24
2026-05-03 17:03:34.246,2.25,3.24,3.24
2026-05-03 17:03:36.256,2.25,3.24,3.24
2026-05-03 17:03:38.412,2.25,3.24,3.24
2026-05-03 17:03:40.287,2.25,3.24,3.24
2026-05-03 17:03:42.353,2.25,3.24,3.24
2026-05-03 17:03:44.355,2.24,3.24,3.24
2026-05-03 17:03:46.402,2.25,3.24,3.24
2026-05-03 17:03:48.386,2.25,3.24,3.24
2026-05-03 17:03:50.429,2.24,3.24,3.24
2026-05-03 17:03:52.453,2.25,3.24,3.24
2026-05-03 17:03:54.444,2.24,3.24,3.24
2026-05-03 17:03:56.486,2.24,3.24,3.24
2026-05-03 17:03:58.5,2.24,3.24,3.24
2026-05-03 17:04:00.506,2.24,3.24,3.24
2026-05-03 17:04:02.558,2.24,3.24,3.24
2026-05-03 17:04:04.628,2.24,3.24,3.24
2026-05-03 17:04:06.604,2.24,3.24,3.24
2026-05-03 17:04:08.626,2.24,3.24,3.24
2026-05-03 17:04:10.655,2.24,3.24,3.24
2026-05-03 17:04:12.672,2.24,3.24,3.24
2026-05-03 17:04:14.697,2.24,3.24,3.24
2026-05-03 17:04:16.698,2.25,3.24,3.24
2026-05-03 17:04:18.77,2.24,3.24,3.24
2026-05-03 17:04:20.751,2.24,3.24,3.24
2026-05-03 17:04:22.783,2.24,3.24,3.24
2026-05-03 17:04:24.837,2.24,3.24,3.24
2026-05-03 17:04:27.159,2.24,3.24,3.24
2026-05-03 17:04:28.865,2.24,3.24,3.24
2026-05-03 17:04:30.869,2.24,3.24,3.24
2026-05-03 17:04:32.906,2.24,3.24,3.24
2026-05-03 17:04:34.971,2.25,3.24,3.24
2026-05-03 17:04:36.966,2.24,3.24,3.24
2026-05-03 17:04:39.042,2.24,3.24,3.24
2026-05-03 17:04:40.965,2.24,3.24,3.24
2026-05-03 17:04:43,2.25,3.24,3.24
2026-05-03 17:04:45.026,2.24,3.24,3.24
2026-05-03 17:04:47.049,2.24,3.24,3.24
2026-05-03 17:04:49.125,2.24,3.24,3.24
2026-05-03 17:04:51.085,2.25,3.24,3.24
2026-05-03 17:04:53.137,2.25,3.24,3.24
2026-05-03 17:04:55.145,2.24,3.24,3.24
2026-05-03 17:04:57.266,2.25,3.24,3.24
2026-05-03 17:04:59.192,2.25,3.24,3.24
2026-05-03 17:05:01.285,2.25,3.24,3.24
2026-05-03 17:05:03.329,2.25,3.24,3.24
2026-05-03 17:05:05.253,2.25,3.24,3.24
2026-05-03 17:05:07.277,2.24,3.24,3.24
2026-05-03 17:05:09.352,2.24,3.24,3.24
2026-05-03 17:05:11.336,2.24,3.24,3.24
2026-05-03 17:05:13.492,2.24,3.24,3.24
2026-05-03 17:05:15.378,2.24,3.23,3.23
2026-05-03 17:05:17.424,2.25,3.24,3.24
2026-05-03 17:05:19.43,2.24,3.24,3.24
2026-05-03 17:05:21.511,2.24,3.24,3.24
2026-05-03 17:05:23.472,2.25,3.24,3.24
2026-05-03 17:05:25.523,2.24,3.24,3.24
2026-05-03 17:05:27.57,2.24,3.24,3.24
2026-05-03 17:05:29.634,2.24,3.24,3.24
2026-05-03 17:05:31.581,2.25,3.23,3.23
2026-05-03 17:05:33.574,2.24,3.24,3.24
2026-05-03 17:05:35.633,2.24,3.24,3.24
2026-05-03 17:05:37.62,2.25,3.24,3.24
2026-05-03 17:05:39.693,2.24,3.24,3.24
2026-05-03 17:05:41.823,2.24,3.24,3.24
2026-05-03 17:05:43.705,2.24,3.24,3.24
2026-05-03 17:05:45.734,2.24,3.24,3.24
2026-05-03 17:05:47.855,2.24,3.24,3.24
2026-05-03 17:05:49.775,2.24,3.24,3.24
2026-05-03 17:05:51.818,2.24,3.24,3.24
2026-05-03 17:05:53.87,2.24,3.24,3.24
2026-05-03 17:05:55.848,2.24,3.24,3.24
2026-05-03 17:05:57.852,2.24,3.24,3.24
2026-05-03 17:05:59.93,2.25,3.24,3.24
2026-05-03 17:06:01.98,2.24,3.24,3.24
2026-05-03 17:06:04.103,2.24,3.24,3.24
2026-05-03 17:06:05.957,2.25,3.24,3.24
2026-05-03 17:06:07.999,2.24,3.24,3.24
2026-05-03 17:06:10,2.24,3.24,3.24
2026-05-03 17:06:12.045,2.25,3.24,3.24
2026-05-03 17:06:14.058,2.24,3.24,3.24
2026-05-03 17:06:16.208,2.24,3.24,3.24
2026-05-03 17:06:18.156,2.25,3.24,3.24
2026-05-03 17:06:20.125,2.24,3.24,3.24
2026-05-03 17:06:22.145,2.24,3.24,3.24
2026-05-03 17:06:24.278,2.25,3.24,3.24
2026-05-03 17:06:26.26,2.24,3.24,3.24
2026-05-03 17:06:29.952,2.25,3.24,3.24
2026-05-03 17:06:30.238,2.25,3.24,3.24
2026-05-03 17:06:32.247,2.25,3.24,3.24
2026-05-03 17:06:34.331,2.24,3.24,3.24
2026-05-03 17:06:36.344,2.24,3.24,3.24
2026-05-03 17:06:38.504,2.25,3.24,3.24
2026-05-03 17:06:40.362,2.25,3.24,3.24
2026-05-03 17:06:42.369,2.25,3.24,3.24
2026-05-03 17:06:44.45,2.25,3.24,3.24
2026-05-03 17:06:46.414,2.25,3.24,3.24
2026-05-03 17:06:48.453,2.25,3.24,3.24
2026-05-03 17:06:50.601,2.25,3.24,3.24
2026-05-03 17:06:52.558,2.25,3.24,3.24
2026-05-03 17:06:54.518,2.25,3.24,3.24
2026-05-03 17:06:56.539,2.25,3.24,3.24
2026-05-03 17:06:58.537,2.25,3.24,3.24
2026-05-03 17:07:00.57,2.25,3.24,3.24
2026-05-03 17:07:02.599,2.25,3.24,3.24
2026-05-03 17:07:04.64,2.25,3.24,3.24
2026-05-03 17:07:06.634,2.25,3.24,3.24
2026-05-03 17:07:09.959,2.25,3.24,3.24
2026-05-03 17:07:10.683,2.25,3.24,3.24
2026-05-03 17:07:12.714,2.25,3.24,3.24
2026-05-03 17:07:14.72,2.25,3.24,3.24
2026-05-03 17:07:16.765,2.25,3.24,3.24
2026-05-03 17:07:18.817,2.25,3.24,3.24
2026-05-03 17:07:20.828,2.25,3.24,3.24
2026-05-03 17:07:22.832,2.25,3.24,3.24
2026-05-03 17:07:24.849,2.25,3.24,3.24
2026-05-03 17:07:26.867,2.25,3.24,3.24
2026-05-03 17:07:28.89,2.25,3.24,3.24
2026-05-03 17:07:30.953,2.25,3.24,3.24
2026-05-03 17:07:32.968,2.25,3.24,3.24
2026-05-03 17:07:35.057,2.25,3.24,3.24
2026-05-03 17:07:37.002,2.26,3.24,3.24
2026-05-03 17:07:39.002,2.25,3.24,3.24
2026-05-03 17:07:41.075,2.25,3.24,3.24
2026-05-03 17:07:43.074,2.25,3.24,3.24
2026-05-03 17:07:45.127,2.25,3.24,3.24
2026-05-03 17:07:47.118,2.25,3.24,3.24
2026-05-03 17:07:49.131,2.25,3.24,3.24
2026-05-03 17:07:51.216,2.25,3.24,3.24
2026-05-03 17:07:53.199,2.25,3.24,3.24
2026-05-03 17:07:55.29,2.25,3.24,3.24
2026-05-03 17:07:57.243,2.25,3.24,3.24
2026-05-03 17:07:59.245,2.25,3.24,3.24
2026-05-03 17:08:01.351,2.25,3.24,3.24
2026-05-03 17:08:03.342,2.25,3.24,3.24
2026-05-03 17:08:05.334,2.25,3.24,3.24
2026-05-03 17:08:07.343,2.25,3.24,3.24
2026-05-03 17:08:09.357,2.25,3.24,3.24
2026-05-03 17:08:11.428,2.25,3.24,3.24
2026-05-03 17:08:13.417,2.25,3.24,3.24
2026-05-03 17:08:15.482,2.25,3.24,3.24
2026-05-03 17:08:17.439,2.25,3.24,3.24
2026-05-03 17:08:19.472,2.25,3.23,3.23
2026-05-03 17:08:21.483,2.25,3.24,3.24
2026-05-03 17:08:23.554,2.25,3.24,3.24
2026-05-03 17:08:25.605,2.25,3.24,3.24
2026-05-03 17:08:27.548,2.25,3.24,3.24
2026-05-03 17:08:29.605,2.25,3.24,3.24
2026-05-03 17:08:31.64,2.25,3.24,3.24
2026-05-03 17:08:33.639,2.25,3.24,3.24
2026-05-03 17:08:35.761,2.25,3.24,3.24
2026-05-03 17:08:37.697,2.25,3.24,3.24
2026-05-03 17:08:39.698,2.25,3.23,3.23
2026-05-03 17:08:41.766,2.25,3.24,3.24
2026-05-03 17:08:43.803,2.25,3.24,3.24
2026-05-03 17:08:45.787,2.25,3.24,3.24
2026-05-03 17:08:47.792,2.25,3.24,3.24
2026-05-03 17:08:49.858,2.25,3.24,3.24
2026-05-03 17:08:51.867,2.25,3.24,3.24
2026-05-03 17:08:53.856,2.25,3.24,3.24
2026-05-03 17:08:55.911,2.25,3.24,3.24
2026-05-03 17:08:57.912,2.25,3.24,3.24
2026-05-03 17:08:59.926,2.25,3.23,3.23
2026-05-03 17:09:01.979,2.25,3.24,3.24
2026-05-03 17:09:03.994,2.25,3.24,3.24
2026-05-03 17:09:06.008,2.25,3.24,3.24
2026-05-03 17:09:08.028,2.25,3.24,3.24
2026-05-03 17:09:10.044,2.25,3.24,3.24
2026-05-03 17:09:12.097,2.25,3.24,3.24
2026-05-03 17:09:14.23,2.25,3.24,3.24
2026-05-03 17:09:16.13,2.25,3.24,3.24
2026-05-03 17:09:18.228,2.25,3.24,3.24
2026-05-03 17:09:20.183,2.25,3.24,3.24
2026-05-03 17:09:22.182,2.25,3.24,3.24
2026-05-03 17:09:24.211,2.25,3.24,3.24
2026-05-03 17:09:26.227,2.26,3.24,3.24
2026-05-03 17:09:28.243,2.25,3.24,3.24
2026-05-03 17:09:30.33,2.25,3.24,3.24
2026-05-03 17:09:32.302,2.26,3.24,3.24
2026-05-03 17:09:34.312,2.25,3.24,3.24
2026-05-03 17:09:36.386,2.25,3.24,3.24
2026-05-03 17:09:38.376,2.26,3.24,3.24
2026-05-03 17:09:40.387,2.25,3.24,3.24
2026-05-03 17:09:42.403,2.26,3.24,3.24
2026-05-03 17:09:44.45,2.26,3.24,3.24
2026-05-03 17:09:46.545,2.26,3.24,3.24
2026-05-03 17:09:48.498,2.26,3.24,3.24
2026-05-03 17:09:50.522,2.26,3.24,3.24
2026-05-03 17:09:52.552,2.26,3.24,3.24
2026-05-03 17:09:54.547,2.26,3.24,3.24
2026-05-03 17:09:56.632,2.26,3.24,3.24
2026-05-03 17:09:58.652,2.26,3.24,3.24
2026-05-03 17:10:00.613,2.26,3.24,3.24
2026-05-03 17:10:02.714,2.26,3.24,3.24
2026-05-03 17:10:04.686,2.26,3.24,3.24
2026-05-03 17:10:06.704,2.26,3.24,3.24
2026-05-03 17:10:08.736,2.26,3.24,3.24
2026-05-03 17:10:10.727,2.26,3.24,3.24
2026-05-03 17:10:12.752,2.26,3.24,3.24
2026-05-03 17:10:14.781,2.26,3.24,3.24
2026-05-03 17:10:16.792,2.26,3.24,3.24
2026-05-03 17:10:18.903,2.26,3.24,3.24
2026-05-03 17:10:20.891,2.26,3.24,3.24
2026-05-03 17:10:22.91,2.26,3.24,3.24
2026-05-03 17:10:24.996,2.26,3.24,3.24
2026-05-03 17:10:26.955,2.26,3.24,3.24
2026-05-03 17:10:28.929,2.26,3.24,3.24
2026-05-03 17:10:30.97,2.26,3.24,3.24
2026-05-03 17:10:33.007,2.26,3.24,3.24
2026-05-03 17:10:35.025,2.26,3.24,3.24
2026-05-03 17:10:37.024,2.26,3.24,3.24
2026-05-03 17:10:39.063,2.26,3.24,3.24
2026-05-03 17:10:43.096,2.26,3.24,3.24
2026-05-03 17:10:43.107,2.26,3.24,3.24
2026-05-03 17:10:45.15,2.26,3.24,3.24
2026-05-03 17:10:47.16,2.26,3.24,3.24
2026-05-03 17:10:49.173,2.26,3.24,3.24
2026-05-03 17:10:51.187,2.26,3.24,3.24
2026-05-03 17:10:53.396,2.26,3.24,3.24
2026-05-03 17:10:55.256,2.26,3.24,3.24
2026-05-03 17:10:57.272,2.26,3.24,3.24
2026-05-03 17:10:59.336,2.26,3.24,3.24
2026-05-03 17:11:01.319,2.26,3.24,3.24
2026-05-03 17:11:03.325,2.26,3.24,3.24
2026-05-03 17:11:05.356,2.26,3.24,3.24
2026-05-03 17:11:07.465,2.26,3.24,3.24
2026-05-03 17:11:09.449,2.26,3.24,3.24
2026-05-03 17:11:11.431,2.26,3.24,3.24
2026-05-03 17:11:13.493,2.26,3.24,3.24
2026-05-03 17:11:15.503,2.26,3.24,3.24
2026-05-03 17:11:17.54,2.26,3.24,3.24
2026-05-03 17:11:19.548,2.26,3.24,3.24
2026-05-03 17:11:21.534,2.26,3.24,3.24
2026-05-03 17:11:23.654,2.26,3.24,3.24
2026-05-03 17:11:25.58,2.26,3.24,3.24
2026-05-03 17:11:27.627,2.26,3.24,3.24
2026-05-03 17:11:29.626,2.26,3.24,3.24
2026-05-03 17:11:31.651,2.26,3.24,3.24
2026-05-03 17:11:33.734,2.26,3.24,3.24
2026-05-03 17:11:35.702,2.26,3.24,3.24
2026-05-03 17:11:37.719,2.26,3.24,3.24
2026-05-03 17:11:39.745,2.26,3.24,3.24
2026-05-03 17:11:41.761,2.26,3.24,3.24
2026-05-03 17:11:46.473,2.26,3.24,3.24
2026-05-03 17:11:46.473,2.26,3.24,3.24
2026-05-03 17:11:47.837,2.26,3.24,3.24
2026-05-03 17:11:49.889,2.26,3.24,3.24
2026-05-03 17:11:51.893,2.26,3.24,3.24
2026-05-03 17:11:53.908,2.26,3.24,3.24
2026-05-03 17:11:56.008,2.26,3.23,3.23
2026-05-03 17:11:57.98,2.26,3.23,3.23
2026-05-03 17:12:00.005,2.26,3.24,3.24
2026-05-03 17:12:02.012,2.26,3.24,3.24
2026-05-03 17:12:04.016,2.26,3.24,3.24
2026-05-03 17:12:06.058,2.26,3.24,3.24
2026-05-03 17:12:08.124,2.26,3.24,3.24
2026-05-03 17:12:10.267,2.26,3.24,3.24
2026-05-03 17:12:12.11,2.26,3.24,3.24
2026-05-03 17:12:14.132,2.26,3.24,3.24
2026-05-03 17:12:16.156,2.26,3.24,3.24
2026-05-03 17:12:18.178,2.26,3.24,3.24
2026-05-03 17:12:20.212,2.26,3.24,3.24
2026-05-03 17:12:22.234,2.26,3.24,3.24
2026-05-03 17:12:24.256,2.26,3.24,3.24
2026-05-03 17:12:26.274,2.26,3.24,3.24
2026-05-03 17:12:28.34,2.26,3.24,3.24
2026-05-03 17:12:30.329,2.26,3.23,3.23
2026-05-03 17:12:32.469,2.26,3.24,3.24
2026-05-03 17:12:34.364,2.26,3.24,3.24
2026-05-03 17:12:36.421,2.26,3.24,3.24
2026-05-03 17:12:38.427,2.26,3.24,3.24
2026-05-03 17:12:40.441,2.26,3.24,3.24
2026-05-03 17:12:42.476,2.26,3.24,3.24
2026-05-03 17:12:44.492,2.26,3.24,3.24
2026-05-03 17:12:46.503,2.26,3.24,3.24
2026-05-03 17:12:48.565,2.26,3.24,3.24
2026-05-03 17:12:50.616,2.26,3.24,3.24
2026-05-03 17:12:52.604,2.26,3.24,3.24
2026-05-03 17:12:54.594,2.26,3.24,3.24
2026-05-03 17:12:56.652,2.26,3.24,3.24
2026-05-03 17:12:58.639,2.26,3.24,3.24
2026-05-03 17:13:00.697,2.26,3.24,3.24
2026-05-03 17:13:02.723,2.26,3.24,3.24
2026-05-03 17:13:04.71,2.26,3.24,3.24
2026-05-03 17:13:06.866,2.26,3.24,3.24
2026-05-03 17:13:08.768,2.26,3.24,3.24
2026-05-03 17:13:10.787,2.26,3.24,3.24
2026-05-03 17:13:12.838,2.26,3.24,3.24
2026-05-03 17:13:14.896,2.26,3.24,3.24
2026-05-03 17:13:16.952,2.26,3.24,3.24
2026-05-03 17:13:18.923,2.26,3.24,3.24
2026-05-03 17:13:20.905,2.26,3.24,3.24
2026-05-03 17:13:22.993,2.26,3.24,3.24
2026-05-03 17:13:24.986,2.26,3.24,3.24
2026-05-03 17:13:26.99,2.26,3.24,3.24
2026-05-03 17:13:29.067,2.26,3.24,3.24
2026-05-03 17:13:31.065,2.26,3.24,3.24
2026-05-03 17:13:33.044,2.26,3.24,3.24
2026-05-03 17:13:35.079,2.26,3.24,3.24
2026-05-03 17:13:37.08,2.26,3.24,3.24
2026-05-03 17:13:39.18,2.26,3.24,3.24
2026-05-03 17:13:41.129,2.26,3.24,3.24
2026-05-03 17:13:43.211,2.26,3.24,3.24
2026-05-03 17:13:45.22,2.26,3.24,3.24
2026-05-03 17:13:47.271,2.26,3.24,3.24
2026-05-03 17:13:49.264,2.26,3.24,3.24
2026-05-03 17:13:51.251,2.26,3.24,3.24
2026-05-03 17:13:53.282,2.26,3.24,3.24
2026-05-03 17:13:55.365,2.26,3.24,3.24
2026-05-03 17:13:57.369,2.26,3.24,3.24
2026-05-03 17:13:59.333,2.26,3.24,3.24
2026-05-03 17:14:01.394,2.26,3.24,3.24
2026-05-03 17:14:03.403,2.26,3.24,3.24
2026-05-03 17:14:05.48,2.26,3.24,3.24
2026-05-03 17:14:07.451,2.26,3.24,3.24
2026-05-03 17:14:09.461,2.26,3.24,3.24
2026-05-03 17:14:11.483,2.26,3.24,3.24
2026-05-03 17:14:13.529,2.26,3.24,3.24
2026-05-03 17:14:15.599,2.26,3.24,3.24
2026-05-03 17:14:17.576,2.26,3.23,3.23
2026-05-03 17:14:19.594,2.26,3.24,3.24
2026-05-03 17:14:21.672,2.26,3.24,3.24
2026-05-03 17:14:23.617,2.26,3.24,3.24
2026-05-03 17:14:25.65,2.26,3.24,3.24
2026-05-03 17:14:27.675,2.25,3.23,3.23
2026-05-03 17:14:29.708,2.26,3.24,3.24
2026-05-03 17:14:31.706,2.26,3.24,3.24
2026-05-03 17:14:33.749,2.26,3.24,3.24
2026-05-03 17:14:35.762,2.26,3.24,3.24
2026-05-03 17:14:37.775,2.26,3.23,3.23
2026-05-03 17:14:39.846,2.26,3.24,3.24
2026-05-03 17:14:41.858,2.26,3.24,3.24
2026-05-03 17:14:43.869,2.25,3.24,3.24
2026-05-03 17:14:45.92,2.26,3.24,3.24
2026-05-03 17:14:47.889,2.26,3.24,3.24
2026-05-03 17:14:49.999,2.26,3.24,3.24
2026-05-03 17:14:51.964,2.26,3.24,3.24
2026-05-03 17:14:53.991,2.26,3.24,3.24
2026-05-03 17:14:56.002,2.26,3.24,3.24
2026-05-03 17:14:58.002,2.26,3.24,3.24
2026-05-03 17:15:00.065,2.26,3.24,3.24
2026-05-03 17:15:03.033,2.26,3.24,3.24
2026-05-03 17:15:04.098,2.26,3.24,3.24
2026-05-03 17:15:06.111,2.26,3.24,3.24
2026-05-03 17:15:08.143,2.26,3.24,3.24
2026-05-03 17:15:10.194,2.26,3.24,3.24
2026-05-03 17:15:12.192,2.26,3.24,3.24
2026-05-03 17:15:14.198,2.26,3.24,3.24
2026-05-03 17:15:16.224,2.26,3.24,3.24
2026-05-03 17:15:18.247,2.26,3.24,3.24
2026-05-03 17:15:20.332,2.26,3.24,3.24
2026-05-03 17:15:22.317,2.26,3.24,3.24
2026-05-03 17:15:24.324,2.26,3.24,3.24
2026-05-03 17:15:26.364,2.26,3.24,3.24
2026-05-03 17:15:28.397,2.26,3.24,3.24
2026-05-03 17:15:30.388,2.26,3.24,3.24
2026-05-03 17:15:32.413,2.26,3.24,3.24
2026-05-03 17:15:34.466,2.26,3.24,3.24
2026-05-03 17:15:36.443,2.26,3.24,3.24
2026-05-03 17:15:38.496,2.26,3.24,3.24
2026-05-03 17:15:40.554,2.26,3.24,3.24
2026-05-03 17:15:42.544,2.26,3.24,3.24
2026-05-03 17:15:44.673,2.26,3.24,3.24
2026-05-03 17:15:46.558,2.26,3.24,3.24
2026-05-03 17:15:48.578,2.26,3.24,3.24
2026-05-03 17:15:50.713,2.26,3.24,3.24
2026-05-03 17:15:52.72,2.26,3.24,3.24
2026-05-03 17:15:54.635,2.26,3.24,3.24
2026-05-03 17:15:56.669,2.26,3.24,3.24
2026-05-03 17:15:58.767,2.26,3.24,3.24
2026-05-03 17:16:00.734,2.26,3.24,3.24
2026-05-03 17:16:02.747,2.26,3.24,3.24
2026-05-03 17:16:04.795,2.26,3.24,3.24
2026-05-03 17:16:06.792,2.26,3.24,3.24
2026-05-03 17:16:08.87,2.26,3.24,3.24
2026-05-03 17:16:10.869,2.26,3.24,3.24
2026-05-03 17:16:12.879,2.26,3.24,3.24
2026-05-03 17:16:14.898,2.26,3.24,3.24
2026-05-03 17:16:18.946,2.26,3.24,3.24
2026-05-03 17:16:18.947,2.26,3.24,3.24
2026-05-03 17:16:21.034,2.26,3.24,3.24
2026-05-03 17:16:22.964,2.26,3.24,3.24
2026-05-03 17:16:24.998,2.26,3.24,3.24
2026-05-03 17:16:27.04,2.26,3.24,3.24
2026-05-03 17:16:29.122,2.26,3.24,3.24
2026-05-03 17:16:31.088,2.26,3.23,3.23
2026-05-03 17:16:33.079,2.26,3.24,3.24
2026-05-03 17:16:35.173,2.26,3.24,3.24
2026-05-03 17:16:37.153,2.26,3.24,3.24
2026-05-03 17:16:39.167,2.26,3.24,3.24
2026-05-03 17:16:41.214,2.26,3.24,3.24
2026-05-03 17:16:43.196,2.26,3.23,3.23
2026-05-03 17:16:45.26,2.26,3.24,3.24
2026-05-03 17:16:47.352,2.26,3.24,3.24
2026-05-03 17:16:49.316,2.26,3.24,3.24
2026-05-03 17:16:51.333,2.26,3.24,3.24
2026-05-03 17:16:53.346,2.26,3.24,3.24
2026-05-03 17:16:57.051,2.26,3.24,3.24
2026-05-03 17:16:57.394,2.26,3.24,3.24
2026-05-03 17:16:59.428,2.26,3.24,3.24
2026-05-03 17:17:01.461,2.26,3.24,3.24
2026-05-03 17:17:03.434,2.26,3.24,3.24
2026-05-03 17:17:05.497,2.26,3.24,3.24
2026-05-03 17:17:07.487,2.26,3.24,3.24
2026-05-03 17:17:09.534,2.26,3.24,3.24
2026-05-03 17:17:11.549,2.26,3.24,3.24
2026-05-03 17:17:13.546,2.26,3.24,3.24
2026-05-03 17:17:15.585,2.26,3.24,3.24
2026-05-03 17:17:17.642,2.26,3.24,3.24
2026-05-03 17:17:19.639,2.26,3.24,3.24
2026-05-03 17:17:21.648,2.26,3.24,3.24
2026-05-03 17:17:23.69,2.26,3.24,3.24
2026-05-03 17:17:25.7,2.26,3.24,3.24
2026-05-03 17:17:27.707,2.26,3.24,3.24
2026-05-03 17:17:29.733,2.26,3.23,3.23
2026-05-03 17:17:33.819,2.26,3.24,3.24
2026-05-03 17:17:33.82,2.26,3.24,3.24
2026-05-03 17:17:35.801,2.26,3.24,3.24
2026-05-03 17:17:37.856,2.26,3.24,3.24
2026-05-03 17:17:39.872,2.26,3.24,3.24
2026-05-03 17:17:41.867,2.26,3.24,3.24
2026-05-03 17:17:43.953,2.26,3.24,3.24
2026-05-03 17:17:45.922,2.26,3.24,3.24
2026-05-03 17:17:47.943,2.26,3.24,3.24
2026-05-03 17:17:49.968,2.26,3.24,3.24
2026-05-03 17:17:52.013,2.26,3.24,3.24
2026-05-03 17:17:54.005,2.26,3.24,3.24
2026-05-03 17:17:56.091,2.26,3.24,3.24
2026-05-03 17:18:00.512,2.26,3.24,3.24
2026-05-03 17:18:00.512,2.26,3.24,3.24
2026-05-03 17:18:02.105,2.26,3.24,3.24
2026-05-03 17:18:04.159,2.26,3.24,3.24
2026-05-03 17:18:06.168,2.26,3.24,3.24
2026-05-03 17:18:08.23,2.26,3.24,3.24
2026-05-03 17:18:10.181,2.26,3.24,3.24
2026-05-03 17:18:12.233,2.26,3.24,3.24
2026-05-03 17:18:14.239,2.26,3.24,3.24
2026-05-03 17:18:16.261,2.26,3.24,3.24
2026-05-03 17:18:18.319,2.26,3.24,3.24
